2002,1.41666666666667,2.5,3.44444444444444,20,0.216516546623895
2002,NA,NA,NA,32,0.216516546623895
2002,1.25,2.625,3,19,0.216516546623895
2002,1.83333333333333,2.5,2.55555555555556,17.1,0.216516546623895
2002,1,3,3.11111111111111,8,0.216516546623895
2002,NA,NA,NA,1,0.216516546623895
2002,2,NA,3.22222222222222,0,0.216516546623895
2002,2.16666666666667,3.5,4.44444444444444,7,0.216516546623895
2002,NA,NA,NA,0,0.216516546623895
2009,NA,NA,NA,19,0.0168957697810158
2009,NA,NA,NA,6,0.0168957697810158
2009,1.33333333333333,1.625,2.55555555555556,0,0.0168957697810158
2012,2.33333333333333,2.125,4.66666666666667,NA,0.136668235886743
2016,1.83333333333333,2.0625,2.11111111111111,27,0.116706158202456
2016,NA,NA,NA,0,0.116706158202456
2016,NA,NA,NA,0,0.116706158202456
2016,1.66666666666667,1.5,2.33333333333333,0,0.116706158202456
2016,3.5,2.5,2.55555555555556,2,0.116706158202456
2016,4.33333333333333,3.375,3,18,0.116706158202456
2016,2.58333333333333,2.16666666666667,1.88888888888889,10,0.116706158202456
2016,2.66666666666667,NA,2,0,0.116706158202456
2021,3.5,2.82638888888889,2.66666666666667,0,0.219875556272254
2021,1.66666666666667,2.16666666666667,2.44444444444444,0,0.219875556272254
2021,1.33333333333333,1.97916666666667,1.55555555555556,0,0.219875556272254
2021,NA,NA,NA,0,0.219875556272254
2021,1.16666666666667,1.83796296296296,1.33333333333333,0,0.219875556272254
2021,1.83333333333333,2.10416666666667,2.33333333333333,0,0.219875556272254
2021,1.66666666666667,2.625,1.44444444444444,0,0.219875556272254
2021,1.66666666666667,1.625,1.55555555555556,0,0.219875556272254
2021,1.83333333333333,1.875,1.22222222222222,0,0.219875556272254
2021,2,1.97916666666667,1.11111111111111,0,0.219875556272254
2021,1.66666666666667,1.6875,1.77777777777778,0,0.219875556272254
2021,1,1.8125,1.66666666666667,0,0.219875556272254
2021,1.83333333333333,2.10416666666667,2.22222222222222,0,0.219875556272254
2021,2,1.375,1.77777777777778,0,0.219875556272254
2021,1.83333333333333,1.3125,1.77777777777778,0,0.219875556272254
2021,1.66666666666667,1.375,1.66666666666667,0,0.219875556272254
2021,NA,NA,NA,0,0.219875556272254
2021,NA,NA,NA,0,0.219875556272254
2028,1.33333333333333,1.25,1.88888888888889,30,-0.252855438215064
2028,NA,NA,NA,3.8,-0.252855438215064
2028,1.33333333333333,1.625,1.88888888888889,0,-0.252855438215064
2028,1.66666666666667,1.625,2.55555555555556,3.8,-0.252855438215064
2029,NA,NA,NA,20,-0.202687084746151
2029,NA,NA,NA,29,-0.202687084746151
2029,NA,NA,NA,28.5,-0.202687084746151
2029,2.16666666666667,2.80555555555556,2.66666666666667,13.7222222222222,-0.202687084746151
2029,1.66666666666667,2.16666666666667,1.77777777777778,0,-0.202687084746151
2029,2,2.41666666666667,2,5,-0.202687084746151
2029,1.5,2.51388888888889,2.22222222222222,0,-0.202687084746151
2029,3.08333333333333,3.08333333333333,2.88888888888889,0,-0.202687084746151
2029,1.83333333333333,1.95833333333333,2,1,-0.202687084746151
2029,3.33333333333333,1.90277777777778,2.33333333333333,0,-0.202687084746151
2029,2.33333333333333,1.86111111111111,1.88888888888889,0,-0.202687084746151
2029,1.83333333333333,1.6875,1.33333333333333,0,-0.202687084746151
2029,3.16666666666667,1.66666666666667,1.22222222222222,0,-0.202687084746151
2029,1.91666666666667,1.45833333333333,1.44444444444444,0,-0.202687084746151
2029,1,1.45833333333333,1.33333333333333,0,-0.202687084746151
2029,2,1.41666666666667,1.33333333333333,0,-0.202687084746151
2029,1.83333333333333,1.65277777777778,1.55555555555556,0,-0.202687084746151
2029,2.33333333333333,1.95833333333333,1.88888888888889,2,-0.202687084746151
2029,3.66666666666667,2.16666666666667,2.11111111111111,34,-0.202687084746151
2029,NA,NA,NA,28,-0.202687084746151
2029,NA,NA,NA,16,-0.202687084746151
2031,1.66666666666667,1.26851851851852,1.55555555555556,0,-0.167277660953747
2031,2,1.33333333333333,1.77777777777778,0,-0.167277660953747
2031,1.16666666666667,1.69444444444444,1.77777777777778,NA,-0.167277660953747
2035,2,2.375,2.33333333333333,25,0.376973986209348
2041,NA,NA,NA,37,-0.308226939691756
2041,NA,NA,NA,0,-0.308226939691756
2042,NA,1.1875,2.77777777777778,23,-0.847093581107672
2042,NA,NA,NA,20,-0.847093581107672
2042,1.16666666666667,2.125,1.66666666666667,0,-0.847093581107672
2042,1,1.625,1.44444444444444,1,-0.847093581107672
2042,2.5,1.76851851851852,2,0,-0.847093581107672
2049,NA,2.29166666666667,1.77777777777778,2,-0.645884450531339
2049,NA,NA,NA,0,-0.645884450531339
2049,NA,NA,NA,0,-0.645884450531339
2049,3.5,1.625,1.66666666666667,5.9375,-0.645884450531339
