2002,0,2.3448275862069,20,0.216516546623895
2002,1,NA,32,0.216516546623895
2002,9,2.17241379310345,19,0.216516546623895
2002,10,2.34782608695652,17.1,0.216516546623895
2002,12,2.52173913043478,8,0.216516546623895
2002,13,NA,1,0.216516546623895
2002,14,2.60869565217391,0,0.216516546623895
2002,16,3.24137931034483,7,0.216516546623895
2002,30,NA,0,0.216516546623895
2009,0,NA,19,0.0168957697810158
2009,2,NA,6,0.0168957697810158
2009,10,1.91304347826087,0,0.0168957697810158
2012,0,2.83333333333333,NA,0.136668235886743
2016,0,1.92,27,0.116706158202456
2016,1,NA,0,0.116706158202456
2016,2,NA,0,0.116706158202456
2016,7,1.8695652173913,0,0.116706158202456
2016,18,2.78260869565217,2,0.116706158202456
2016,19,3.47826086956522,18,0.116706158202456
2016,20,2.375,10,0.116706158202456
2016,21,2.43478260869565,0,0.116706158202456
2021,0,2.90625,0,0.219875556272254
2021,9,2.11538461538462,0,0.219875556272254
2021,11,1.61538461538462,0,0.219875556272254
2021,12,NA,0,0.219875556272254
2021,13,1.51428571428571,0,0.219875556272254
2021,16,2.07692307692308,0,0.219875556272254
2021,17,1.92307692307692,0,0.219875556272254
2021,18,1.60869565217391,0,0.219875556272254
2021,19,1.61538461538462,0,0.219875556272254
2021,20,1.61538461538462,0,0.219875556272254
2021,21,1.65384615384615,0,0.219875556272254
2021,23,1.53846153846154,0,0.219875556272254
2021,24,2.03846153846154,0,0.219875556272254
2021,25,1.66666666666667,0,0.219875556272254
2021,26,1.65384615384615,0,0.219875556272254
2021,27,1.56521739130435,0,0.219875556272254
2021,28,NA,0,0.219875556272254
2021,29,NA,0,0.219875556272254
2028,0,1.52173913043478,30,-0.252855438215064
2028,1,NA,3.8,-0.252855438215064
2028,2,1.65217391304348,0,-0.252855438215064
2028,10,2,3.8,-0.252855438215064
2029,0,NA,20,-0.202687084746151
2029,1,NA,29,-0.202687084746151
2029,2,NA,28.5,-0.202687084746151
2029,10,2.6,13.7222222222222,-0.202687084746151
2029,12,1.96666666666667,0,-0.202687084746151
2029,13,2.2,5,-0.202687084746151
2029,14,2.2,0,-0.202687084746151
2029,15,3.03333333333333,0,-0.202687084746151
2029,16,2.20833333333333,1,-0.202687084746151
2029,17,2.33333333333333,0,-0.202687084746151
2029,18,2,0,-0.202687084746151
2029,19,1.59259259259259,0,-0.202687084746151
2029,20,1.91666666666667,0,-0.202687084746151
2029,21,1.63888888888889,0,-0.202687084746151
2029,22,1.33333333333333,0,-0.202687084746151
2029,23,1.53333333333333,0,-0.202687084746151
2029,24,1.66666666666667,0,-0.202687084746151
2029,25,2.08333333333333,2,-0.202687084746151
2029,26,2.43333333333333,34,-0.202687084746151
2029,28,NA,28,-0.202687084746151
2029,29,NA,16,-0.202687084746151
2031,12,1.45714285714286,0,-0.167277660953747
2031,13,1.65714285714286,0,-0.167277660953747
2031,16,1.52941176470588,NA,-0.167277660953747
2035,0,2.48275862068966,25,0.376973986209348
2041,0,NA,37,-0.308226939691756
2041,2,NA,0,-0.308226939691756
2042,0,2.15,23,-0.847093581107672
2042,1,NA,20,-0.847093581107672
2042,11,1.69565217391304,0,-0.847093581107672
2042,12,1.39130434782609,1,-0.847093581107672
2042,16,1.97142857142857,0,-0.847093581107672
2049,0,2.19047619047619,2,-0.645884450531339
2049,1,NA,0,-0.645884450531339
2049,2,NA,0,-0.645884450531339
2049,8,2.1304347826087,5.9375,-0.645884450531339
2049,9,1.65384615384615,0,-0.645884450531339
2049,10,1.69565217391304,0,-0.645884450531339
2049,12,1.78260869565217,0,-0.645884450531339
2049,13,3.47826086956522,0,-0.645884450531339
2049,15,3.17142857142857,0,-0.645884450531339
2049,17,3.14285714285714,14,-0.645884450531339
2049,18,3.17142857142857,0,-0.645884450531339
2049,19,2.77142857142857,0,-0.645884450531339
2049,20,2.57692307692308,0,-0.645884450531339
2049,21,2.18181818181818,0,-0.645884450531339
2049,23,1.97142857142857,0,-0.645884450531339
2049,24,NA,0,-0.645884450531339
2049,25,3.28571428571429,15,-0.645884450531339
2049,26,2.28125,0,-0.645884450531339
2049,27,NA,5,-0.645884450531339
2049,28,NA,9,-0.645884450531339
2049,29,NA,0,-0.645884450531339
2069,0,2.08571428571429,10,-1.02137559193841
2069,12,1.74418604651163,0,-1.02137559193841
2069,13,1.72727272727273,0,-1.02137559193841
2069,14,2.04651162790698,0,-1.02137559193841
2069,15,2.27027027027027,0,-1.02137559193841
2069,17,2.63333333333333,1,-1.02137559193841
